src,key1,key2,sortorder,firstbook,firstchapter,firstverse
"Hebrew","G>L[","qal","cal","Genesis","48","16"
"Hebrew","G>W>L/","NA","cafal","Numeri","13","15"
"Hebrew","G>WH/","NA","cafe","Deuteronomium","33","26"
"Hebrew","G>WLJM/","NA","cafljm","Jesaia","63","4"
"Hebrew","G>WN/","NA","cafn","Exodus","15","7"
"Hebrew","G>WT/","NA","cafv","Jesaia","9","17"
"Hebrew","GB/","NA","cb","Leviticus","14","9"
"Hebrew","GB</","NA","cbp","Josua","18","24"
"Hebrew","GB<>/","NA","cbpa","Chronica_I","2","49"
"Hebrew","GB<H/","NA","cbpe","Genesis","49","26"
"Hebrew","GB<H=/","NA","cbpe","Josua","15","57"
"Hebrew","GB<L/","NA","cbpl","Exodus","9","31"
"Hebrew","GB<T/","NA","cbpv","Josua","18","28"
"Hebrew","GB<TJ/","NA","cbpvj","Chronica_I","12","3"
"Hebrew","GB<WN/","NA","cbpfn","Josua","9","3"
"Hebrew","GB<WNJ/","NA","cbpfnj","Samuel_II","21","1"
"Hebrew","GB=/","NA","cb","Reges_I","6","9"
"Hebrew","GB>/","NA","cba","Jesaia","30","14"
"Hebrew","GBH/","NA","cbe","Genesis","7","19"
"Hebrew","GBH=/","NA","cbe","Samuel_I","17","4"
"Hebrew","GBH==/","NA","cbe","Ezechiel","31","3"
"Hebrew","GBH===/","NA","cbe","Jesaia","33","4"
"Hebrew","GBHWT/","NA","cbefv","Jesaia","2","11"
"Hebrew","GBH[","qal","cbe","Samuel_I","10","23"
"Hebrew","GBJ/","NA","cbj","Amos","7","1"
"Hebrew","GBJ</","NA","cbjp","Genesis","44","2"
"Hebrew","GBJ=/","NA","cbj","Nehemia","11","8"
"Hebrew","GBJC/","NA","cbju","Iob","28","18"
"Hebrew","GBJM/","NA","cbjm","Jesaia","10","31"
"Hebrew","GBJR/","NA","cbjt","Genesis","27","29"
"Hebrew","GBJRH/","NA","cbjte","Reges_I","11","19"
"Hebrew","GBL/","NA","cbl","Psalmi","83","8"
"Hebrew","GBL=/","NA","cbl","Ezechiel","27","9"
"Hebrew","GBLJ/","NA","cblj","Josua","13","5"
"Hebrew","GBLT/","NA","cblv","Exodus","28","22"
"Hebrew","GBL[","qal","cbl","Deuteronomium","19","14"
"Hebrew","GBN/","NA","cbn","Leviticus","21","20"
"Hebrew","GBNH/","NA","cbne","Iob","10","10"
"Hebrew","GBNN/","NA","cbnn","Psalmi","68","16"
"Hebrew","GBR/","NA","cbt","Exodus","10","11"
"Hebrew","GBR=/","NA","cbt","Reges_I","4","13"
"Hebrew","GBR==/","NA","cbt","Esra","2","20"
"Hebrew","GBRJ>L/","NA","cbtjal","Daniel","8","16"
"Hebrew","GBRT/","NA","cbtv","Genesis","16","4"
"Hebrew","GBR[","qal","cbt","Genesis","7","18"
"Hebrew","GBTWN/","NA","cbvfn","Josua","19","44"
"Hebrew","GBWL/","NA","cbfl","Genesis","10","19"
"Hebrew","GBWLH/","NA","cbfle","Numeri","32","33"
"Hebrew","GBWR/","NA","cbft","Genesis","6","4"
"Hebrew","GBWRH/","NA","cbfte","Exodus","32","18"
"Hebrew","GBX/","NA","cbh","Leviticus","13","41"
"Hebrew","GBXT/","NA","cbhv","Leviticus","13","42"
"Hebrew","GCC[","piel","cuu","Jesaia","59","10"
"Hebrew","GCM/","NA","cum","Genesis","7","12"
"Hebrew","GCM=/","NA","cum","Nehemia","2","19"
"Hebrew","GCM==/","NA","cum","Ezechiel","22","24"
"Hebrew","GCMW/","NA","cumf","Nehemia","6","6"
"Hebrew","GCM[","hif","cum","Jeremia","14","22"
"Hebrew","GCN/","NA","cun","Genesis","45","10"
"Hebrew","GCP>/","NA","cuqa","Nehemia","11","21"
"Hebrew","GCWR/","NA","cuft","Josua","13","13"
"Hebrew","GCWRJ/","NA","cuftj","Deuteronomium","3","14"
"Hebrew","GD/","NA","cd","Exodus","16","31"
"Hebrew","GD<M/","NA","cdpm","Judices","20","45"
"Hebrew","GD<NJ/","NA","cdpnj","Numeri","1","11"
"Hebrew","GD<WN/","NA","cdpfn","Judices","6","11"
"Hebrew","GD<[","qal","cdp","Samuel_I","2","31"
"Hebrew","GD=/","NA","cd","Genesis","30","11"
"Hebrew","GD==/","NA","cd","Genesis","30","11"
"Hebrew","GD===/","NA","cd","Jesaia","65","11"
"Hebrew","GDD[","qal","cdd","Psalmi","94","21"
"Hebrew","GDGD/","NA","cdcd","Deuteronomium","10","7"
"Hebrew","GDJ/","NA","cdj","Genesis","27","9"
"Hebrew","GDJ=/","NA","cdj","Numeri","34","14"
"Hebrew","GDJ==/","NA","cdj","Numeri","13","11"
"Hebrew","GDJ===/","NA","cdj","Reges_II","15","14"
"Hebrew","GDJ>L/","NA","cdjal","Numeri","13","10"
"Hebrew","GDJC/","NA","cdju","Exodus","22","5"
"Hebrew","GDJH/","NA","cdje","Josua","3","15"
"Hebrew","GDJH=/","NA","cdje","Canticum","1","8"
"Hebrew","GDL/","NA","cdl","Numeri","14","19"
"Hebrew","GDL=/","NA","cdl","Genesis","26","13"
"Hebrew","GDL==/","NA","cdl","Deuteronomium","22","12"
"Hebrew","GDL===/","NA","cdl","Esra","2","47"
"Hebrew","GDLJH/","NA","cdlje","Jeremia","40","5"
"Hebrew","GDLJHW/","NA","cdljef","Reges_II","25","22"
"Hebrew","GDLTJ/","NA","cdlvj","Chronica_I","25","4"
"Hebrew","GDL[","qal","cdl","Genesis","19","13"
"Hebrew","GDP[","piel","cdq","Numeri","15","30"
"Hebrew","GDR/","NA","cdt","Numeri","22","24"
"Hebrew","GDR=/","NA","cdt","Josua","12","13"
"Hebrew","GDR==/","NA","cdt","Josua","15","58"
"Hebrew","GDRH/","NA","cdte","Numeri","32","16"
"Hebrew","GDRH=/","NA","cdte","Josua","15","36"
"Hebrew","GDRJ/","NA","cdtj","Chronica_I","27","28"
"Hebrew","GDRT/","NA","cdtv","Ezechiel","42","12"
"Hebrew","GDRTJ/","NA","cdtvj","Chronica_I","12","5"
"Hebrew","GDRTJM/","NA","cdtvjm","Josua","15","36"
"Hebrew","GDRWT/","NA","cdtfv","Josua","15","41"
"Hebrew","GDR[","qal","cdt","Reges_II","12","13"
"Hebrew","GDWD/","NA","cdfd","Genesis","49","19"
"Hebrew","GDWD=/","NA","cdfd","Psalmi","65","11"
"Hebrew","GDWDH/","NA","cdfde","Jeremia","48","37"
"Hebrew","GDWL/","NA","cdfl","Genesis","1","16"
"Hebrew","GDWLH/","NA","cdfle","Samuel_II","7","21"
"Hebrew","GDWP/","NA","cdfq","Jesaia","43","28"
"Hebrew","GDWPH/","NA","cdfqe","Jesaia","51","7"
"Hebrew","GDWR/","NA","cdft","Chronica_I","4","18"
"Hebrew","GG/","NA","cc","Exodus","30","3"
"Hebrew","GHH/","NA","cee","Proverbia","17","22"
"Hebrew","GHH[","qal","cee","Hosea","5","13"
"Hebrew","GHR[","qal","cet","Reges_I","18","42"
"Hebrew","GJ>/","NA","cja","Numeri","21","20"
"Hebrew","GJ>_MLX/","NA","cja mlh","Samuel_II","8","13"
"Hebrew","GJCN/","NA","cjun","Chronica_I","2","47"
"Hebrew","GJD/","NA","cjd","Genesis","32","33"
"Hebrew","GJL/","NA","cjl","Jesaia","16","10"
"Hebrew","GJL=/","NA","cjl","Daniel","1","10"
"Hebrew","GJLH/","NA","cjle","Jesaia","35","2"
"Hebrew","GJLNJ/","NA","cjlnj","Samuel_II","15","12"
"Hebrew","GJL[","qal","cjl","Jesaia","9","2"
"Hebrew","GJNT/","NA","cjnv","Reges_I","16","21"
"Hebrew","GJX/","NA","cjh","Samuel_II","2","24"
"Hebrew","GJXWN/","NA","cjhfn","Genesis","2","13"
"Hebrew","GJXZJ/","NA","cjhgj","Reges_II","4","12"
"Hebrew","GJX[","qal","cjh","Micha","4","10"
"Hebrew","GL/","NA","cl","Jesaia","48","18"
"Hebrew","GL<D/","NA","clpd","Genesis","31","21"
"Hebrew","GL<D=/","NA","clpd","Genesis","31","47"
"Hebrew","GL<DJ/","NA","clpdj","Numeri","26","29"
"Hebrew","GL<[","hit","clp","Proverbia","17","14"
"Hebrew","GL=/","NA","cl","Genesis","31","46"
"Hebrew","GL==/","NA","cl","Ezechiel","4","12"
"Hebrew","GLB/","NA","clb","Ezechiel","5","1"
"Hebrew","GLB</","NA","clbp","Samuel_I","28","4"
"Hebrew","GLC[","qal","clu","Canticum","4","1"
"Hebrew","GLD/","NA","cld","Iob","16","15"
"Hebrew","GLGL/","NA","clcl","Jesaia","5","28"
"Hebrew","GLGL=/","NA","clcl","Jesaia","28","28"
"Hebrew","GLGL==/","NA","clcl","Jesaia","17","13"
"Hebrew","GLGL===/","NA","clcl","Deuteronomium","11","30"
"Hebrew","GLGLT/","NA","clclv","Exodus","16","16"
"Hebrew","GLH/","NA","cle","Josua","15","19"
"Hebrew","GLH=/","NA","cle","Josua","15","51"
"Hebrew","GLH[","qal","cle","Numeri","24","4"
"Hebrew","GLJL/","NA","cljl","Reges_I","6","34"
"Hebrew","GLJL=/","NA","cljl","Josua","20","7"
"Hebrew","GLJLH/","NA","cljle","Josua","13","2"
"Hebrew","GLJLWT/","NA","cljlfv","Josua","18","17"
"Hebrew","GLJM/","NA","cljm","Samuel_I","25","44"
"Hebrew","GLJT/","NA","cljv","Samuel_I","17","4"
"Hebrew","GLJWN/","NA","cljfn","Jesaia","3","23"
"Hebrew","GLL/","NA","cll","Genesis","12","13"
"Hebrew","GLL=/","NA","cll","Reges_I","14","10"
"Hebrew","GLL==/","NA","cll","Nehemia","11","17"
"Hebrew","GLLJ/","NA","cllj","Nehemia","12","36"
"Hebrew","GLL[","qal","cll","Genesis","29","3"
"Hebrew","GLM/","NA","clm","Psalmi","139","16"
"Hebrew","GLMWD/","NA","clmfd","Jesaia","49","21"
"Hebrew","GLM[","qal","clm","Reges_II","2","8"
"Hebrew","GLWLJM/","NA","clfljm","Leviticus","26","30"
"Hebrew","GLWM/","NA","clfm","Ezechiel","27","24"
"Hebrew","GLWT/","NA","clfv","Reges_II","25","27"
"Hebrew","GLX[","piel","clh","Genesis","41","14"
"Hebrew","GM","NA","cm","Genesis","3","6"
"Hebrew","GM>/","NA","cma","Exodus","2","3"
"Hebrew","GM>[","piel","cma","Iob","39","24"
"Hebrew","GMD/","NA","cmd","Judices","3","16"
"Hebrew","GMDJM/","NA","cmdjm","Ezechiel","27","11"
"Hebrew","GML/","NA","cml","Genesis","12","16"
"Hebrew","GMLJ/","NA","cmlj","Numeri","13","12"
"Hebrew","GMLJ>L/","NA","cmljal","Numeri","1","10"
"Hebrew","GML[","qal","cml","Genesis","50","15"
"Hebrew","GMR/","NA","cmt","Genesis","10","2"
"Hebrew","GMR=/","NA","cmt","Hosea","1","3"
"Hebrew","GMRJH/","NA","cmtje","Jeremia","29","3"
"Hebrew","GMRJHW/","NA","cmtjef","Jeremia","36","10"
"Hebrew","GMR[","qal","cmt","Psalmi","7","10"
"Hebrew","GMWL/","NA","cmfl","Judices","9","16"
"Hebrew","GMWL=/","NA","cmfl","Chronica_I","24","17"
"Hebrew","GMWLH/","NA","cmfle","Samuel_II","19","37"
"Hebrew","GMZW/","NA","cmgf","Chronica_II","28","18"
"Hebrew","GN/","NA","cn","Genesis","2","8"
"Hebrew","GNB/","NA","cnb","Exodus","22","1"
"Hebrew","GNBH/","NA","cnbe","Exodus","22","2"
"Hebrew","GNBT/","NA","cnbv","Reges_I","11","20"
"Hebrew","GNB[","qal","cnb","Genesis","30","33"
"Hebrew","GNH/","NA","cne","Numeri","24","6"
"Hebrew","GNN[","qal","cnn","Reges_II","19","34"
"Hebrew","GNTWJ/","NA","cnvfj","Nehemia","12","4"
"Hebrew","GNTWN/","NA","cnvfn","Nehemia","10","7"
"Hebrew","GNZ/","NA","cng","Ezechiel","27","24"
"Hebrew","GNZK/","NA","cngk","Chronica_I","28","11"
"Hebrew","GP/","NA","cq","Exodus","21","3"
"Hebrew","GP=/","NA","cq","Proverbia","9","3"
"Hebrew","GPN/","NA","cqn","Genesis","40","9"
"Hebrew","GPR/","NA","cqt","Genesis","6","14"
"Hebrew","GPRJT/","NA","cqtjv","Genesis","19","24"
"Hebrew","GR/","NA","ct","Genesis","15","13"
"Hebrew","GR<[","qal","ctp","Exodus","5","8"
"Hebrew","GR=/","NA","ct","Jesaia","27","9"
"Hebrew","GR>/","NA","cta","Genesis","46","21"
"Hebrew","GRB/","NA","ctb","Leviticus","21","20"
"Hebrew","GRB=/","NA","ctb","Samuel_II","23","38"
"Hebrew","GRC/","NA","ctu","Deuteronomium","33","14"
"Hebrew","GRCH/","NA","ctue","Ezechiel","45","9"
"Hebrew","GRCM/","NA","ctum","Exodus","2","22"
"Hebrew","GRCNJ/","NA","ctunj","Numeri","3","21"
"Hebrew","GRCWN/","NA","ctufn","Genesis","46","11"
"Hebrew","GRC[","qal","ctu","Exodus","34","11"
"Hebrew","GRD[","hit","ctd","Iob","2","8"
"Hebrew","GRF/","NA","ctu","Leviticus","2","14"
"Hebrew","GRGCJ/","NA","ctcuj","Genesis","10","16"
"Hebrew","GRGR/","NA","ctct","Jesaia","17","6"
"Hebrew","GRGRT/","NA","ctctv","Proverbia","1","9"
"Hebrew","GRH/","NA","cte","Exodus","30","13"
"Hebrew","GRH=/","NA","cte","Leviticus","11","3"
"Hebrew","GRH[","piel","cte","Proverbia","15","18"
"Hebrew","GRM/","NA","ctm","Genesis","49","14"
"Hebrew","GRMJ/","NA","ctmj","Chronica_I","4","19"
"Hebrew","GRM[","qal","ctm","Zephania","3","3"
"Hebrew","GRN/","NA","ctn","Numeri","15","20"
"Hebrew","GRP[","qal","ctq","Judices","5","21"
"Hebrew","GRR/","NA","ctt","Genesis","10","19"
"Hebrew","GRR[","qal","ctt","Habakuk","1","15"
"Hebrew","GRS[","qal","cto","Psalmi","119","20"
"Hebrew","GRWN/","NA","ctfn","Jesaia","3","16"
"Hebrew","GRWT/","NA","ctfv","Jeremia","41","17"
"Hebrew","GRZJM/","NA","ctgjm","Deuteronomium","11","29"
"Hebrew","GRZN/","NA","ctgn","Deuteronomium","19","5"
"Hebrew","GRZ[","nif","ctg","Psalmi","31","23"
"Hebrew","GT/","NA","cv","Josua","19","13"
"Hebrew","GT=/","NA","cv","Josua","11","22"
"Hebrew","GTJ/","NA","cvj","Josua","13","3"
"Hebrew","GTJM/","NA","cvjm","Samuel_II","4","3"
"Hebrew","GTJT/","NA","cvjv","Psalmi","8","1"
"Hebrew","GTR/","NA","cvt","Genesis","10","23"
"Hebrew","GT_HXPR/","NA","cv ehqt","Reges_II","14","25"
"Hebrew","GT_RMWN/","NA","cv tmfn","Josua","19","45"
"Hebrew","GW/","NA","cf","Jesaia","38","17"
"Hebrew","GW<[","qal","cfp","Genesis","6","17"
"Hebrew","GW=/","NA","cf","Reges_I","14","9"
"Hebrew","GW==/","NA","cf","Iob","30","5"
"Hebrew","GWB/","NA","cfb","Nahum","3","17"
"Hebrew","GWB=/","NA","cfb","Samuel_II","21","18"
"Hebrew","GWC/","NA","cfu","Iob","7","5"
"Hebrew","GWD[","qal","cfd","Genesis","49","19"
"Hebrew","GWG/","NA","cfc","Ezechiel","38","2"
"Hebrew","GWH/","NA","cfe","Jeremia","13","17"
"Hebrew","GWH=/","NA","cfe","Iob","20","25"
"Hebrew","GWJ/","NA","cfj","Genesis","10","5"
"Hebrew","GWJH/","NA","cfje","Genesis","47","18"
"Hebrew","GWJM/","NA","cfjm","Genesis","14","1"
"Hebrew","GWLH/","NA","cfle","Reges_II","24","15"
"Hebrew","GWLN/","NA","cfln","Deuteronomium","4","43"
"Hebrew","GWMY/","NA","cfmr","Ecclesiastes","10","8"
"Hebrew","GWNJ/","NA","cfnj","Numeri","26","48"
"Hebrew","GWNJ=/","NA","cfnj","Genesis","46","24"
"Hebrew","GWPH/","NA","cfqe","Chronica_I","10","12"
"Hebrew","GWP[","hif","cfq","Nehemia","7","3"
"Hebrew","GWR/","NA","cft","Genesis","49","9"
"Hebrew","GWR=/","NA","cft","Jeremia","51","38"
"Hebrew","GWR==[","qal","cft","Numeri","22","3"
"Hebrew","GWR=[","qal","cft","Jesaia","54","15"
"Hebrew","GWRL/","NA","cftl","Leviticus","16","8"
"Hebrew","GWR[","qal","cft","Genesis","12","10"
"Hebrew","GWR_B<L/","NA","cft bpl","Chronica_II","26","7"
"Hebrew","GWZL/","NA","cfgl","Genesis","15","9"
"Hebrew","GWZN/","NA","cfgn","Reges_II","17","6"
"Hebrew","GWZ[","qal","cfg","Numeri","11","31"
"Hebrew","GXH[","qal","che","Psalmi","22","10"
"Hebrew","GXL/","NA","chl","Samuel_II","22","9"
"Hebrew","GXL=/","NA","chl","Leviticus","16","12"
"Hebrew","GXLT/","NA","chlv","Samuel_II","14","7"
"Hebrew","GXM/","NA","chm","Genesis","22","24"
"Hebrew","GXR/","NA","cht","Esra","2","47"
"Hebrew","GXWN/","NA","chfn","Genesis","3","14"
"Hebrew","GZ/","NA","cg","Deuteronomium","18","4"
"Hebrew","GZ</","NA","cgp","Jesaia","11","1"
"Hebrew","GZBR/","NA","cgbt","Esra","1","8"
"Hebrew","GZH/","NA","cge","Judices","6","37"
"Hebrew","GZH[","qal","cge","Psalmi","71","6"
"Hebrew","GZJT/","NA","cgjv","Exodus","20","25"
"Hebrew","GZL/","NA","cgl","Leviticus","5","21"
"Hebrew","GZL=/","NA","cgl","Ezechiel","18","18"
"Hebrew","GZLH/","NA","cgle","Leviticus","5","23"
"Hebrew","GZL[","qal","cgl","Genesis","21","25"
"Hebrew","GZM/","NA","cgm","Joel","1","4"
"Hebrew","GZM=/","NA","cgm","Esra","2","48"
"Hebrew","GZR/","NA","cgt","Genesis","15","17"
"Hebrew","GZR=/","NA","cgt","Josua","10","33"
"Hebrew","GZR=[","qal","cgt","Jesaia","9","19"
"Hebrew","GZRH/","NA","cgte","Leviticus","16","22"
"Hebrew","GZRH=/","NA","cgte","Ezechiel","41","12"
"Hebrew","GZRJ/","NA","cgtj","Samuel_I","27","8"
"Hebrew","GZR[","qal","cgt","Reges_I","3","25"
"Hebrew","GZWNJ/","NA","cgfnj","Chronica_I","11","34"
"Hebrew","GZZ/","NA","cgg","Chronica_I","2","46"
"Hebrew","GZZ[","qal","cgg","Genesis","31","19"
"Hebrew","H","NA","e","Genesis","1","1"
"Hebrew","H=","NA","e","Genesis","3","11"
"Hebrew","H>","NA","ea","Genesis","47","23"
"Hebrew","H>X","NA","eah","Jesaia","44","16"
"Hebrew","HBHBJ/","NA","ebebj","Hosea","8","13"
"Hebrew","HBL/","NA","ebl","Deuteronomium","32","21"
"Hebrew","HBL=/","NA","ebl","Genesis","4","2"
"Hebrew","HBL[","qal","ebl","Reges_II","17","15"
"Hebrew","HBNJM/","NA","ebnjm","Ezechiel","27","15"
"Hebrew","HBR[","qal","ebt","Jesaia","47","13"
"Hebrew","HCM/","NA","eum","Chronica_I","11","34"
"Hebrew","HCM<WT/","NA","eumpfv","Ezechiel","24","26"
"Hebrew","HD/","NA","ed","Ezechiel","7","7"
"Hebrew","HDD/","NA","edd","Genesis","36","35"
"Hebrew","HDD<ZR/","NA","eddpgt","Samuel_II","8","3"
"Hebrew","HDD_RMWN/","NA","edd tmfn","Sacharia","12","11"
"Hebrew","HDH[","qal","ede","Jesaia","11","8"
"Hebrew","HDJ/","NA","edj","Samuel_II","23","30"
"Hebrew","HDK[","qal","edk","Iob","40","12"
"Hebrew","HDM/","NA","edm","Jesaia","66","1"
"Hebrew","HDP[","qal","edq","Numeri","35","20"
"Hebrew","HDR/","NA","edt","Leviticus","23","40"
"Hebrew","HDR=/","NA","edt","Daniel","11","20"
"Hebrew","HDR==/","NA","edt","Genesis","36","39"
"Hebrew","HDRH/","NA","edte","Psalmi","29","2"
"Hebrew","HDR[","qal","edt","Exodus","23","3"
"Hebrew","HDS/","NA","edo","Jesaia","41","19"
"Hebrew","HDSH/","NA","edoe","Esther","2","7"
"Hebrew","HDW/","NA","edf","Esther","1","1"
"Hebrew","HDWRJM/","NA","edftjm","Jesaia","45","2"
"Hebrew","HDWRM/","NA","edftm","Genesis","10","27"
"Hebrew","HGH/","NA","ece","Ezechiel","2","10"
"Hebrew","HGH=[","qal","ece","Jesaia","27","8"
"Hebrew","HGH[","qal","ece","Josua","1","8"
"Hebrew","HGJ/","NA","ecj","Esther","2","3"
"Hebrew","HGJG/","NA","ecjc","Psalmi","5","2"
"Hebrew","HGJNH/","NA","ecjne","Ezechiel","42","12"
"Hebrew","HGJWN/","NA","ecjfn","Psalmi","9","17"
"Hebrew","HGR/","NA","ect","Genesis","16","1"
"Hebrew","HGRJ/","NA","ectj","Psalmi","83","7"
"Hebrew","HGRJ=/","NA","ectj","Chronica_I","11","38"
"Hebrew","HGWT/","NA","ecfv","Psalmi","49","4"
"Hebrew","HH","NA","ee","Ezechiel","30","2"
"Hebrew","HJ/","NA","ej","Ezechiel","2","10"
"Hebrew","HJ>","NA","eja","Genesis","2","12"
"Hebrew","HJDD/","NA","ejdd","Jesaia","16","9"
"Hebrew","HJDWT/","NA","ejdfv","Nehemia","12","8"
"Hebrew","HJH[","qal","eje","Genesis","1","2"
"Hebrew","HJK","NA","ejk","Daniel","10","17"
"Hebrew","HJKL/","NA","ejkl","Samuel_I","1","9"
"Hebrew","HJLL/","NA","ejll","Jesaia","14","12"
"Hebrew","HJMM/","NA","ejmm","Genesis","36","22"
"Hebrew","HJMN/","NA","ejmn","Reges_I","5","11"
"Hebrew","HJN/","NA","ejn","Exodus","29","40"
"Hebrew","HKRH/","NA","ekte","Jesaia","3","9"
"Hebrew","HKR[","qal","ekt","Iob","19","3"
"Hebrew","HL>H","NA","elae","Genesis","19","9"
"Hebrew","HL>[","nif","ela","Micha","4","7"
"Hebrew","HLJK/","NA","eljk","Iob","29","6"
"Hebrew","HLJKH/","NA","eljke","Nahum","2","6"
"Hebrew","HLK/","NA","elk","Samuel_I","14","26"
"Hebrew","HLK[","qal","elk","Genesis","2","14"
"Hebrew","HLL/","NA","ell","Judices","12","13"
"Hebrew","HLL==[","qal","ell","Psalmi","5","6"
"Hebrew","HLL=[","hif","ell","Jesaia","13","10"
"Hebrew","HLL[","piel","ell","Genesis","12","15"
"Hebrew","HLM","NA","elm","Genesis","16","13"
"Hebrew","HLM/","NA","elm","Chronica_I","7","35"
"Hebrew","HLMWT/","NA","elmfv","Judices","5","26"
"Hebrew","HLM[","qal","elm","Judices","5","22"
"Hebrew","HLWLJM/","NA","elfljm","Leviticus","19","24"
"Hebrew","HM","NA","em","Genesis","3","7"
"Hebrew","HM/","NA","em","Genesis","14","5"
"Hebrew","HMDT>/","NA","emdva","Esther","3","1"
"Hebrew","HMH","NA","eme","Genesis","6","4"
"Hebrew","HMH/","NA","eme","Ezechiel","7","11"
"Hebrew","HMH[","qal","eme","Reges_I","1","41"
"Hebrew","HMJH/","NA","emje","Jesaia","14","11"
"Hebrew","HMLH/","NA","emle","Jeremia","11","16"
"Hebrew","HMM[","qal","emm","Exodus","14","24"
"Hebrew","HMN/","NA","emn","Ezechiel","5","7"
"Hebrew","HMN=/","NA","emn","Esther","3","1"
"Hebrew","HMS/","NA","emo","Jesaia","64","1"
"Hebrew","HMWN/","NA","emfn","Genesis","17","4"
"Hebrew","HMWNH/","NA","emfne","Ezechiel","39","16"
"Hebrew","HN","NA","en","Genesis","3","22"
"Hebrew","HN</","NA","enp","Reges_II","18","34"
"Hebrew","HNH","NA","ene","Genesis","1","29"
"Hebrew","HNH=","NA","ene","Genesis","6","2"
"Hebrew","HNH==","NA","ene","Genesis","15","16"
"Hebrew","HNM/","NA","enm","Josua","15","8"
"Hebrew","HNPH/","NA","enqe","Jesaia","30","28"
"Hebrew","HNXH/","NA","enhe","Esther","2","18"
"Hebrew","HPGH/","NA","eqce","Threni","3","49"
"Hebrew","HPK/","NA","eqk","Jesaia","29","16"
"Hebrew","HPKH/","NA","eqke","Genesis","19","29"
"Hebrew","HPKPK/","NA","eqkqk","Proverbia","21","8"
"Hebrew","HPK[","qal","eqk","Genesis","19","21"
"Hebrew","HPYY/","NA","eqrr","Chronica_I","24","15"
"Hebrew","HR/","NA","et","Genesis","7","19"
"Hebrew","HR=/","NA","et","Numeri","20","22"
"Hebrew","HR>/","NA","eta","Chronica_I","5","26"
"Hebrew","HR>H/","NA","etae","Chronica_I","2","52"
"Hebrew","HR>L/","NA","etal","Ezechiel","43","15"
"Hebrew","HRBH/","NA","etbe","Samuel_II","14","11"
"Hebrew","HRG/","NA","etc","Jesaia","27","7"
"Hebrew","HRGH/","NA","etce","Jeremia","7","32"
"Hebrew","HRG[","qal","etc","Genesis","4","8"
"Hebrew","HRH/","NA","ete","Genesis","16","11"
"Hebrew","HRH[","qal","ete","Genesis","4","1"
"Hebrew","HRJSH/","NA","etjoe","Amos","9","11"
"Hebrew","HRJST/","NA","etjov","Jesaia","49","19"
"Hebrew","HRJWN/","NA","etjfn","Hosea","9","11"
"Hebrew","HRM/","NA","etm","Josua","10","33"
"Hebrew","HRWM/","NA","etfm","Chronica_I","4","8"
"Hebrew","HRMWN/","NA","etmfn","Amos","4","3"
"Hebrew","HRN/","NA","etn","Genesis","11","26"
"Hebrew","HRRJ/","NA","ettj","Samuel_II","23","11"
"Hebrew","HRS/","NA","eto","Jesaia","19","18"
"Hebrew","HRS[","qal","eto","Exodus","15","7"
"Hebrew","HRWN/","NA","etfn","Genesis","3","16"
"Hebrew","HRWRJ/","NA","etftj","Chronica_I","11","27"
"Hebrew","HR_XRS/","NA","et hto","Judices","1","35"
"Hebrew","HSH[","piel","eoe","Judices","3","19"
"Hebrew","HTK/","NA","evk","Esther","4","5"
"Hebrew","HTLJM/","NA","evljm","Iob","17","2"
"Hebrew","HTL[","piel","evl","Reges_I","18","27"
"Hebrew","HTT[","piel","evv","Psalmi","62","4"
"Hebrew","HTWK/","NA","evfk","Ezechiel","22","22"
"Hebrew","HW","NA","ef","Amos","5","16"
"Hebrew","HW>","NA","efa","Genesis","2","11"
"Hebrew","HWC</","NA","efup","Numeri","13","8"
"Hebrew","HWC<JH/","NA","efupje","Jeremia","42","1"
"Hebrew","HWCM</","NA","efump","Chronica_I","3","18"
"Hebrew","HWD/","NA","efd","Numeri","27","20"
"Hebrew","HWD=/","NA","efd","Chronica_I","7","37"
"Hebrew","HWDJH/","NA","efdje","Nehemia","8","7"
"Hebrew","HWDWH/","NA","efdfe","Nehemia","7","43"
"Hebrew","HWDWJH/","NA","efdfje","Esra","2","40"
"Hebrew","HWDWJHW/","NA","efdfjef","Chronica_I","3","24"
"Hebrew","HWH/","NA","efe","Jesaia","47","11"
"Hebrew","HWH=/","NA","efe","Micha","7","3"
"Hebrew","HWH==/","NA","efe","Psalmi","5","10"
"Hebrew","HWH=[","qal","efe","Iob","37","6"
"Hebrew","HWHM/","NA","efem","Josua","10","3"
"Hebrew","HWH[","qal","efe","Genesis","27","29"
"Hebrew","HWJ","NA","efj","Reges_I","13","30"
"Hebrew","HWLLH/","NA","eflle","Ecclesiastes","1","17"
"Hebrew","HWLLWT/","NA","efllfv","Ecclesiastes","10","13"
"Hebrew","HWMM/","NA","efmm","Chronica_I","1","39"
"Hebrew","HWM[","qal","efm","Deuteronomium","7","23"
"Hebrew","HWN/","NA","efn","Ezechiel","27","12"
"Hebrew","HWN[","hif","efn","Deuteronomium","1","41"
"Hebrew","HWTJR/","NA","efvjt","Chronica_I","25","4"
"Hebrew","HXJRWT/","NA","ehjtfv","Numeri","33","8"
"Hebrew","HYBBH/","NA","erbbe","Chronica_I","4","8"
"Hebrew","HYLH/","NA","erle","Esther","4","14"
"Hebrew","HYLLPWNJ/","NA","erllqfnj","Chronica_I","4","3"
"Hebrew","HYN/","NA","ern","Ezechiel","23","24"
